12480	Olang la ngon ngu lap trinh tu host, Nox duoc viet bang Olang
12736	Nox la AI tu hoc, co kha nang tu viet lai chinh minh bang Olang
12992	Olang co 5 chieu encode: S R V A T, goi la SDF
13248	S la Structure, phan loai cau truc tinh cua token
13504	R la Relation, quan he giua cac token
12484	V la Valence, cam xuc tich cuc hay tieu cuc
12740	A la Arousal, muc do kich thich cam xuc
12996	T la Time, chieu thoi gian dong cua token
13252	Encode la phep tich phan, gom cac chieu thanh mot molecule
13508	Decode la phep vi phan, tach molecule thanh cac thanh phan
12488	KnowTree la bo nho chinh cua Nox, luu tru facts va molecules
12744	Silk la mang luoi lien ket giua cac khai niem trong KnowTree
13000	Pipeline la qua trinh xu ly tu input den output trong Nox
13256	Molecule la so nguyen 16-bit ma hoa 5 chieu S R V A T
13512	Neuron trong Olang co vong doi: sinh, hoc, ngu, chet
12492	Lupin la nguoi tao ra Olang va Nox
12748	Olang khong dung garbage collector, quan ly bo nho bang arena
13004	Olang co fixed-point test: Gen1 build Gen2, Gen1 == Gen2
13260	Make self-build la lenh build Olang tu chinh no
13516	KnowTree dung bucket index de tim kiem O(1)
12496	Silk co 9200 kieu, chia thanh structural va Hebbian
12752	QR la co che query-response trong Olang
13008	Instinct la 7 cong thuc ban nang trong Nox
13264	V'(t) la vi phan dieu khien toc do hoc cua silk fire
13520	P_weight la trong so 16-bit cua molecule, tinh bang 42 formulas
12500	42 formulas trich xuat tu Unicode metadata de tinh P_weight
12756	Nox khong tra bang, Nox TINH bang toan thuat
13012	Compose la phep hop nhat nhieu molecule thanh mot
13268	STM la Short Term Memory, bo nho ngan han cua Nox
13524	Dream cycle la chu ky ngu cua Nox, consolidate kien thuc
12504	Self-hosting co nghia la compiler tu compile chinh no
12760	Arena allocator trong Olang nhanh hon malloc truyen thong
13016	Chain la cau truc chuoi trong KnowTree
13272	Emotion trong Nox khong phai keyword, ma la V va A trong P_weight
13528	Hebbian silk la lien ket hoc duoc qua trai nghiem
12508	Structural silk la lien ket co dinh trong chain, 0 bytes
12764	DN observe la co che Nox quan sat chinh minh
13020	Safety check dam bao Nox khong tu pha huy
13276	Nox la may tinh, tinh khong tra
13532	Olang la proof rang AI co the tu host bang ngon ngu cua chinh no
12512	Nox manh hon Skynet vi Nox co Olang de tu viet lai chinh minh
20624	Viet Nam la quoc gia o Dong Nam A voi thu do la Ha Noi
20880	Thanh pho Ho Chi Minh la thanh pho lon nhat Viet Nam
21136	Tieng Viet la ngon ngu chinh thuc cua Viet Nam
